Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
F624Q5W6,journalArticle,2014,"Morelli, Martin; Harrestrup, Maria; Svendsen, Svend",Method for a component-based economic optimisation in design of whole building renovation versus demolishing and rebuilding,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1470981389?accountid=14540&bdid=29235&_bd=qfwcQRjzp2bW%2FMgBxd5DxnjLRcE%3D,"This paper presents a two-fold evaluation method determining whether to renovate an existing building or to demolish it and thereafter erect a new building. The method determines a combination of energy saving measures that have been optimised in regards to the future cost for energy. Subsequently, the method evaluates the cost of undertaking the retrofit measures as compared to the cost of demolishing the existing building and thereafter erecting a new one. Several economically beneficial combinations of energy saving measures can be determined. All of them are a trade-off between investing in retrofit measures and buying renewable energy. The overall cost of the renovation considers the market value of the property, the investment in the renovation, the operational and maintenance costs. A multi-family building is used as an example to clearly illustrate the application of the method from macroeconomic and private financial perspectives. The example shows that the investment cost and future market value of the building are the dominant factors in deciding whether to renovate an existing building or to demolish it and thereafter erect a new building. Additionally, it is concluded in the example that multi-family buildings erected in the period 1850-1930 should be renovated.",2014-02,18/03/2023 17:45,18/03/2023 17:45,,305,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX9ZP4DS,journalArticle,2010,"Klotz, Leidy; Mack, Daniel; Klapthor, Brent; Tunstall, Casey; Harrison, Jennilee",Unintended anchors: Building rating systems and energy performance goals for U.S. buildings,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/507882650?accountid=14540&bdid=29235&_bd=a0jISpoAyw%2FpN58%2B3abtn3e70yQ%3D,"In the U.S., where buildings account for 40% of energy use, commercial buildings use more energy per unit area than ever before. However, exemplary buildings demonstrate the feasibility of much better energy performance at no additional first cost. This research examines one possible explanation for this inconsistency. The aim is to investigate whether the anchoring bias, which refers to our tendency to gravitate towards a pre-defined standard regardless of its relevance, influences energy performance goals in building design. The scope examines professionals who help set energy performance goals for U.S. buildings. Prior to being asked to set an energy performance goal, these professionals were randomly directed to one of three series of questions. One series set an anchor of 90% energy reduction beyond standard practice, one set a 30% anchor, and one set no anchor. Respondents exposed to the 90% anchor, and respondents exposed to no anchor at all, set higher energy performance goals than respondents exposed to the 30% anchor. These results suggest that building rating systems that only reward incremental energy improvements may inadvertently create anchors, thereby discouraging more advanced energy performance goals and inhibiting energy performance that is technically and economically feasible. [PUBLICATION ABSTRACT]",2010-07,18/03/2023 17:45,18/03/2023 17:45,,3557,,7,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33IWCEJZ,journalArticle,2009,"Zhao, Jing; Zhu, Neng; Wu, Yong","The analysis of energy consumption of a commercial building in Tianjin, China",Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/205328633?accountid=14540&bdid=29235&_bd=0Y%2BZfj0gbSpfqhyGAZENj20jMbY%3D,"According to statistics and field investigation, the energy consumption situation and reality of commercial building are described in this paper. As the first step of large-scale public building energy efficiency supervision system encouraged by central government of China, the energy consumption of several typical commercial buildings and public buildings were analyzed in detail. The main contents of the investigation are basic information of building, operational record of energy consumption equipment, energy consumption of indoor equipments, energy-efficiency assessment of energy consumption systems and equipments, investigation of behavior energy saving, etc. On this basis, further analysis and diagnosis, including indoor thermal and humid environment, operation state of air-conditioning water system, operation state of air-conditioning duct system and operation management of air-conditioning system, were implemented. The results show that commercial buildings have the most energy consumption of buildings in this city, which can reach to about 240 W/m^2 per year. Further analysis tells that air conditioning systems play the major role of building energy consumption, and building energy saving has great potential in this city.",2009-06,18/03/2023 17:45,18/03/2023 17:45,,2092,,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7KK8MHVE,journalArticle,2015,"Di Turi, Silvia; Stefanizzi, Pietro","Energy analysis and refurbishment proposals for public housing in the city of Bari, Italy",Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1652776265?accountid=14540&bdid=29235&_bd=Row9CoqPYPZfoRslB7gut2ziCZM%3D,"From the perspectives of the energy and the environment, building stock should be considered a useful resource in the struggle against greenhouse gas emissions and scarcity of energy resources. The aim of this work is to provide an example of the application of a methodology to evaluate the energy needs of the building stock of a city and to determine the possible strategies for energy planning. This paper aims to obtain an estimate, on an urban scale, of the energy needs and CO2 emissions of the public residential buildings of Bari. This estimate is achieved by evaluating the critical issues of the built heritage, the most common architectural typologies and the heating systems in the territory of the city of Bari in southern Italy, as well as the possible strategies for upgrading energy efficiency, through the combined use of energy software and geo-referenced systems. Furthermore, several possible interventions are assumed to improve the energy performance of buildings in not only environmental terms but also economic terms through the instrument of cost-benefit analysis. The ultimate goal is to compare the different intervention strategies to determine which demonstrate greater cost effectiveness and feasibility for future energy planning.",2015-04,18/03/2023 17:45,18/03/2023 17:50,,58,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3Y24JMM,journalArticle,2012,"Peterman, Andrew; Kourula, Arno; Levitt, Raymond",A roadmap for navigating voluntary and mandated programs for building energy efficiency,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/923599234?accountid=14540&bdid=29235&_bd=Jq3uDvuDPHadnM4kO1lBvsflySg%3D,"Commercial building owners and managers often face the challenge of selecting the appropriate combination of voluntary and mandated programs for commercial building energy efficiency. Using a mixed-method, both quantitative and qualitative approach, this study finds that barriers to energy efficiency can be interpreted as strategic drivers for the emergence of five forms of voluntary and mandated program forms. We argue that the links between energy efficiency programs in commercial buildings should be conceptualized in a comprehensive manner by evaluating the strategic drivers that have ultimately led to the emergence of the principal forms of voluntary programs: economic incentives; certifications; alliances and partnerships; and internal company programs. We develop a conceptual framework that helps building owners and managers: identify the primary drivers for energy efficiency efforts; assess the efficacy and limitations of available program forms; apply each program form strategically in conjunction with a number of other program forms; and, ultimately, predict the emergence of new program forms. In addition to United States Department of Energy survey data, this study draws upon data collected through semi-structured interviews with experts at major U.S.-based corporations, federally funded laboratories, government agencies, and non-governmental organizations. [PUBLICATION ABSTRACT]",2012-04,18/03/2023 17:45,18/03/2023 17:45,,415,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3KLEKMJ,journalArticle,2011,"Aberg, M; Henning, D",Optimisation of a Swedish district heating system with reduced heat demand due to energy efficiency measures in residential buildings,Energy policy,,0301-4215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1027673343?accountid=14540&bdid=29235&_bd=AD4wc1B64IH4FpcX5dxXNaY6Qe0%3D,"The development towards more energy efficient buildings, as well as the expansion of district heating (DH) networks, is generally considered to reduce environmental impact. But the combined effect of these two progressions is more controversial. A reduced heat demand (HD) due to higher energy efficiency in buildings might hamper co-production of electricity and DH. In Sweden, co-produced electricity is normally considered to displace electricity from less efficient European condensing power plants. In this study, a potential HD reduction due to energy efficiency measures in the existing building stock in the Swedish city Linkoping is calculated. The impact of HD reduction on heat and electricity production in the Linkoping DH system is investigated by using the energy system optimisation model MODEST. Energy efficiency measures in buildings reduce seasonal HD variations. Model results show that HD reductions primarily decrease heat-only production. The electricity-to-heat output ratio for the system is increased for HD reductions up to 30%. Local and global CO""2 emissions are reduced. If co-produced electricity replaces electricity from coal-fired condensing power plants, a 20% HD reduction is optimal for decreasing global CO""2 emissions in the analysed DH system. All rights reserved, Elsevier",2011-12,18/03/2023 17:45,18/03/2023 17:45,,7839-7852,,12,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7M65HD35,journalArticle,2014,"Nichols, Brice G; Kockelman, Kara M","Life-cycle energy implications of different residential settings: Recognizing buildings, travel, and public infrastructure",Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1508228366?accountid=14540&bdid=29235&_bd=PW0rT8Fgr5S%2BbkfMvWO64vt5Uzs%3D,"The built environment can be used to influence travel demand, but very few studies consider the relative energy savings of such policies in context of a complex urban system. This analysis quantifies the day-to-day and embodied energy consumption of four different neighborhoods in Austin, Texas, to examine how built environment variations influence various sources of urban energy consumption. A microsimulation combines models for petroleum use (from driving) and residential and commercial power and natural gas use with rigorously measured building stock and infrastructure materials quantities (to arrive at embodied energy). Results indicate that the more suburban neighborhoods, with mostly detached single-family homes, consume up to 320% more embodied energy, 150% more operational energy, and about 160% more total life-cycle energy (per capita) than a densely developed neighborhood with mostly low-rise-apartments and duplexes. Across all neighborhoods, operational energy use comprised 83 to 92% of total energy use, and transportation sources (including personal vehicles and transit, plus street, parking structure, and sidewalk infrastructure) made up 44 to 47% of the life-cycle energy demands tallied. Energy elasticity calculations across the neighborhoods suggest that increased population density and reduced residential unit size offer greatest life-cycle energy savings per capita, by reducing both operational demands from driving and home energy use, and from less embodied energy from construction. These results provide measurable metrics for comparing different neighborhood styles and develop a framework to anticipate energy-savings from changes in the built environment versus household energy efficiency. [PUBLICATION ABSTRACT]",2014-05,18/03/2023 17:45,18/03/2023 17:55,,232,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLBFD7N9,journalArticle,2009,"Jiang, Ping; Tovey, N Keith",Opportunities for low carbon sustainability in large commercial buildings in China,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/205338033?accountid=14540&bdid=29235&_bd=JxhO%2BMKTpJjrGOu3puR0%2FpTP08w%3D,"China's building sector consumes one quarter of total energy consumption in the country and plays an important role in long-term ability of the country to achieve sustainable development. This paper discusses a comprehensive approach to achieving low carbon sustainability in large commercial buildings in China incorporating both energy and carbon-reduction strategies. The approach concentrates primarily on three complementary aspects: (a) the introduction of an effective energy management system; (b) the incorporation of relevant advanced energy saving technologies and measures and (c) the promotion of awareness among occupants to make changes in their behaviour towards a more environmental-friendly behaviour. However, reference is also made to the role that renewable energy and offsetting may have in the effective management and environmental performance of buildings. Nine examples of large commercial buildings in Beijing and Shanghai were studied and the average electricity consumption of around 153 kWh/m^sub 2^ per annum is about 5 times higher than average electricity use in residential buildings. At the same time the associated green house gas (GHG) emissions are around 158 kg/m^sub 2^ per annum. [PUBLICATION ABSTRACT]",2009-11,18/03/2023 17:45,18/03/2023 17:45,,4949,,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UEHN9F89,journalArticle,2013,"Chang, Yuan; Ries, Robert J; Wang, Yaowu",Life-cycle energy of residential buildings in China,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1440136244?accountid=14540&bdid=29235&_bd=aK%2B%2Fj%2BjS269Brlt7WOHiF938Cw4%3D,"In the context of rapid urbanization and new construction in rural China, residential building energy consumption has the potential to increase with the expected increase in demand. A process-based hybrid life-cycle assessment model is used to quantify the life-cycle energy use for both urban and rural residential buildings in China and determine the energy use characteristics of each life cycle phase. An input-output model for the pre-use phases is based on 2007 Chinese economic benchmark data. A process-based life-cycle assessment model for estimating the operation and demolition phases uses historical energy-intensity data. Results show that operation energy in both urban and rural residential buildings is dominant and varies from 75% to 86% of life cycle energy respectively. Gaps in living standards as well as differences in building structure and materials result in a life-cycle energy intensity of urban residential buildings that is 20% higher than that of rural residential buildings. The life-cycle energy of urban residential buildings is most sensitive to the reduction of operational energy intensity excluding heating energy which depends on both the occupants' energy-saving behavior as well as the performance of the building itself. [PUBLICATION ABSTRACT]",2013-11,18/03/2023 17:45,18/03/2023 17:45,,656,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQEKSHRC,journalArticle,2014,"Valenzuela, Carlos; Valencia, Alelhie; White, Steve; Jordan, Jeffrey A; Cano, Stephanie; Keating, Jerome; Nagorski, John; Potter, Lloyd B","An analysis of monthly household energy consumption among single-family residences in Texas, 2010",Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1520422708?accountid=14540&bdid=29235&_bd=XfeV7UyUW8qgzhsSEro232zpRcs%3D,"Demographic, socioeconomic, and housing characteristics influence variation in household energy consumption. By combining household-level utility, public, and proprietary data, we examine predictors of household energy consumption in a Texas urban area. Using quantile regression, this analysis assesses the relationship between energy consumption and predictors at the middle and both ends of the distribution (10th and 90th percentiles). Results indicate potential opportunities to lower consumption among the highest energy-consuming households including those with pools, with non-central cooling, with people working from home, those built on pier/post foundation, and those that are renter-occupied. These findings suggest significant opportunities to reduce consumption and demand as in the study area, almost 10% of housing units are renter-occupied, 18% percent are without central cooling, and 7% have pools. Capturing a significant portion of these homes for retrofit conservation efforts through marketing has potential to produce substantial results. Producing a better understanding of determinants of household energy consumption using the methods presented has potential to assist development and implementation of strategies to reduce consumption and increase efficiency. [PUBLICATION ABSTRACT]",2014-06,18/03/2023 17:45,18/03/2023 17:45,,263,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFA5SY3J,journalArticle,2012,"Ihm, Pyeongchan; Park, Lyool; Krarti, Moncef; Seo, Donghyun",Impact of window selection on the energy performance of residential buildings in South Korea,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/935426913?accountid=14540&bdid=29235&_bd=I%2FcXI80p52m7Y1NmPAVATd2p2Pw%3D,"With rapidly increasing energy consumption attributed to residential buildings in South Korea, there is a need to update requirements of the building energy code in order to improve the energy performance of buildings. This paper provides some guidelines to improve the building energy code to better select glazing types that minimize total energy use of residential buildings in Korea. In particular, detailed energy simulation analyses coupled with economical and environmental assessments are carried out to assess the thermal, economical, and environmental impacts of glazing thermal characteristics as well as window sizes associated with housing units in various representative climates within South Korea. The results of the analyses have clearly indicated that selecting glazing with low solar heat gain coefficient is highly beneficial especially for large windows and for mild climates. In particular, it is found that using any double-pane low-e glazing would provide better performance for windows in residential buildings than the clear double-pane glazing, currently required by the Korean building energy code. [PUBLICATION ABSTRACT]",2012-05,18/03/2023 17:45,18/03/2023 17:45,,1,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IARGEYNL,journalArticle,2013,"Morrissey, J; Meyrick, B; Sivaraman, D; Horne, RE; Berry, M","Cost-benefit assessment of energy efficiency investments: Accounting for future resources, savings and risks in the Australian residential sector",Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1284418144?accountid=14540&bdid=29235&_bd=pyBd%2FzpNVVZwB4shwuFU3u6LOOY%3D,"This article focuses on the impact of the discount rate on cost-benefit assessment of investment options for residential building efficiency. An integrated thermal modeling, life cycle costing approach is applied to an extensive sample of dominant house designs for Australian conditions. The relative significance of predicted thermal performance and the applied discount rate on the Present Value of energy savings from alternative investment scenarios is investigated. Costs and benefits are also evaluated at the economy-wide scale, including carbon pricing considerations, and for a test-case household faced with alternative investment options at the point of construction. The influence of the applied discount rate on produced cost-benefit calculations is investigated, as is the interaction between critical cost-benefit input parameters. Findings support that the discounting framework is the primary driver of difference in estimates about costs and benefits of higher standards of efficiency in the residential sector. Results demonstrate that agreement on a low discount rate based on sustainability principals would prioritise those projects with significant environmental benefits. [PUBLICATION ABSTRACT]",2013-03,18/03/2023 17:45,18/03/2023 17:45,,148,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQ96NRZD,journalArticle,2010,"Karkanias, C; Boemi, S N; Papadopoulos, A M; Tsoutsos, T D; Karagiannidis, A",Energy efficiency in the Hellenic building sector: an assessment of the restrictions and perspectives of the market,Energy policy,,0301-4215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/753826319?accountid=14540&bdid=29235&_bd=vcO7SYEWbAlPeMVJnT%2BroReyACs%3D,"The significance of bioclimatic architecture has become widely accepted since the 1970s and the implementation of its principles in practice is a key factor in order to achieve energy efficiency in the building sector. The way, however, from scientific acceptance to commercial utilization is not a straightforward one. This paper deals with the notion of bioclimatic architecture in buildings and investigates the aspects of this concept in Hellas. A sample of university researchers, building contractors and members of public organisations was interviewed using a standardised set of guidelines. The barriers to promoting bioclimatic design, role of the local government in the adoption process, level of environmental culture as well as perspectives of this concept in Hellas were the key areas of discussion in each of the interviews. The results from the data analysis reveal insufficient economic incentives, a lack in technical information as well as a lack in specific environmental policies that would foster the propagation of bioclimatic architecture. All rights reserved, Elsevier",2010-06,18/03/2023 17:45,18/03/2023 17:45,,2776-2784,,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5SMK23TU,journalArticle,2021,"Huo, Tengfei; Cai, Weiguang; Zhang, Weishi; Wang, Jing; Zhao, Ya; Zhu, Xisheng",How does income level impact residential-building heating energy consumption? Micro-level evidence from household surveys,Environmental Impact Assessment Review,,0195-9255,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/2585479867?accountid=14540&bdid=29235&_bd=hijmppnzw9fr2O2TK%2B8474a%2FQYU%3D,"Soaring building heating energy consumption (BHEC), along with rising income, is threatening carbon abatement efforts. However, the influencing mechanism of income on BHEC remains unclear. This study establishes a theoretical model of the impact of income on BHEC from three perspectives: building physical characteristics, building use characteristics and energy-consuming equipment characteristics. Then, we adopt a stepwise hierarchical regression method to examine the direct and intermediary effects between income and BHEC using microdata from 662 households in Chongqing, China. The results show that household income, residential building floor space, the amount of heating equipment, building energy efficiency standards, and the heating method significantly impact BHEC. Moreover, the direct effect of income on BHEC is up to 84%. The amount of heating equipment and residential building floor space are both strong intermediaries between income and BHEC, contributing 18.8% and 15.8%, respectively. The heating method is a weak intermediary, only contributing approximately 1% of the impact. Overall, this study can promote the development of the related theory of BHEC and provide a reference for the government to implement more effective energy-efficient policies on the local scale and even on the national and global scales.",2021-11,18/03/2023 17:45,18/03/2023 17:45,,1,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4JAJY8I,journalArticle,2012,,WORKING PAPERS,Journal of Real Estate Literature,,9277544,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1296653077?accountid=14540&bdid=29235&_bd=7THOUNH6E8CughiXgHnVtMHlmmY%3D,,2012,18/03/2023 17:45,18/03/2023 17:45,,331,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UUSNJPRS,journalArticle,1992,"Laquatra, Joseph",Rural Landlords and Rental Housing Energy Efficiency,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/205330106?accountid=14540&bdid=29235&_bd=OcIcD7gW%2F9I3C5wxCPvzWj5A38I%3D,"Several aspects of energy conservation in nonmetropolitan rental housing are examined, with a focus on landlords.  Data collected through a survey of rental housing owners in 4 nonmetropolitan counties of New York State are analyzed.  Landlord behavior and perceptions differ according to their scale of operation and, to some extent, their profit motivations.  Accordingly, landlords are likely to respond to programmatic initiatives if such initiatives are targeted to landlords on the basis of these differences.  Significant differences in policy preferences, the use of investment criteria, and the application of energy conservation measures in their rental properties were observed between small- and large-scale landlords.  While Suchy and VonZuckerstein (1982) recommended that rental housing energy conservation programs could effectively be designed by tailoring landlord incentives based on their profit motivations, results from this study indicate that such a classification strategy may not be as useful as would be one based on the scale of an owner's rental property operations.",1992-09,18/03/2023 17:45,18/03/2023 17:45,,815,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPKC4JK5,journalArticle,2013,"Guerra Santin, O",Occupant behaviour in energy efficient dwellings: evidence of a rebound effect,Journal of Housing and the Built Environment,,15664910,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1353267589?accountid=14540&bdid=29235&_bd=buok34itv4arEur6kmSNw17A7nk%3D,"The energy required for space heating has been significantly reduced in recent decades by making use of insulation and more efficient heating and ventilation systems. Even so, wide variations in energy consumption are still observed between similar dwellings and between actual and predicted levels. It is thought that these variations stem from differences in occupant behaviour, the structural quality of the building, and a rebound effect. This paper statistically examines differences in occupant behaviour in relation to the building characteristics of the housing stock in the Netherlands and explores the possible existence of a rebound effect on the consumption of energy for space heating. Rebound effect can be defined as the increase on energy consumption in services for which improvements in energy efficiency reduce the costs. We found that although energy consumption is lower in energy efficient dwellings, analysis of the behaviour variables indicates their occupants tend to prefer higher indoor temperatures and to ventilate less. This finding might be related to a rebound effect on occupant behaviour. However, the improvement of thermal properties and systems efficiency still lead to a reduction on energy consumption for heating.[PUBLICATION ABSTRACT]",2013-06,18/03/2023 17:45,18/03/2023 17:45,,311,,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5SPBTSBS,journalArticle,2013,"López-Rodríguez, MA; Santiago, I; Trillo-Montero, D; Torriti, J; Moreno-Munoz, A",Analysis and modeling of active occupancy of the residential sector in Spain: An indicator of residential electricity consumption,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1440136196?accountid=14540&bdid=29235&_bd=jRiuIAadc4knTMp5dNs%2Fcjupb7s%3D,"The growing energy consumption in the residential sector represents about 30% of global demand. This calls for Demand Side Management solutions propelling change in behaviors of end consumers, with the aim to reduce overall consumption as well as shift it to periods in which demand is lower and where the cost of generating energy is lower. Demand Side Management solutions require detailed knowledge about the patterns of energy consumption. The profile of electricity demand in the residential sector is highly correlated with the time of active occupancy of the dwellings; therefore in this study the occupancy patterns in Spanish properties was determined using the 2009-2010 Time Use Survey (TUS), conducted by the National Statistical Institute of Spain. The survey identifies three peaks in active occupancy, which coincide with morning, noon and evening. This information has been used to input into a stochastic model which generates active occupancy profiles of dwellings, with the aim to simulate domestic electricity consumption. TUS data were also used to identify which appliance-related activities could be considered for Demand Side Management solutions during the three peaks of occupancy. [PUBLICATION ABSTRACT]",2013-11,18/03/2023 17:45,18/03/2023 17:45,,742,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C973KXG5,journalArticle,2012,"Reichardt, Alexander; Fuerst, Franz; Rottke, Nico B; Zietz, Joachim",Sustainable Building Certification and the Rent Premium: A Panel Data Approach,The Journal of Real Estate Research,,8965803,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1000409949?accountid=14540&bdid=29235&_bd=3k4xetOCZNi6C%2F0ZmVN5iP3MIPA%3D,"This paper investigates whether obtaining sustainable building certification entails a rental premium for commercial office buildings and tracks its development over time. To this aim, both a difference-in-differences and a fixed-effects model approach are applied to a large panel dataset of office buildings in the United States in the 2000-2010 period. The results indicate a significant rental premium for both ENERGY STAR and LEED certified buildings. Controlling for confounding factors, this premium is shown to have increased steadily from 2006 to 2008, followed by a moderate decline in the subsequent periods. The results also show a significant positive relationship between ENERGY STAR labeling and building occupancy rates. [PUBLICATION ABSTRACT]",2012-03,18/03/2023 17:45,18/03/2023 17:45,,99,,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUQ3NYAX,journalArticle,2013,"Grösche, Peter; Schmidt, Christoph M; Vance, Colin",Identifying Free-riding in Home Renovation Programs Using Revealed Preference Data,Jahrbücher für Nationalökonomie und Statistik,,214027,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/1492332857?accountid=14540&bdid=29235&_bd=iAcWzwNtOJBFc8qsqn5BEhbaHUw%3D,"Identifying free-ridership is significant to several issues relevant to program evaluation, including the calculation of net program benefits and assessments of political acceptability. Despite the potential of free-ridership to seriously undermine the economic efficiency of a program intervention, for instance to foster energy efficiency, the issue remains largely absent from contemporary environmental and energy policy discussions in Europe. One reason for this neglect is the inherent difficulty of assessing which households would have undertaken the energy conservation activity even without the program. This paper proposes a procedure to calculate the free-rider share using revealed preference data on home renovations from Germany's residential sector. We employ a discrete-choice model to analyze the effect of grants on renovation choices, the output from which is used to assess the extent of free-ridership under a subsidy program very akin to an implemented grants program in Germany. Our empirical results suggest only very moderate energy savings induced by the program, making free-riding a problem of outstanding importance. [PUB ABSTRACT]",2013-10,18/03/2023 17:45,18/03/2023 17:53,,600,,"5,6",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVVEJXFN,journalArticle,2021,"Xie, Chengyang; Ding, Hongxing; Zhang, Huan; Yuan, Jingfeng; Su, Shu; Tang, Meiling",Exploring the psychological mechanism underlying the relationship between organizational interventions and employees' energy-saving behaviors,Energy Policy,,3014215,,http://ezproxy.lib.gla.ac.uk/login?url=https://www.proquest.com/docview/2573516549?accountid=14540&bdid=29235&_bd=XPhlW4V9x5PJ3Rvp9dm4UQLf1WA%3D,"Organizational interventions (OIs) and employees' psychological factors have a substantial effect on employees' energy-saving behaviors. However, existing studies have not considered the psychological mechanisms underlying the linkage between interventions and behaviors. To fill this gap, we explored the effect of OIs on employees' psychological factors and that of employees' psychological factors on their intentions to save energy. In doing so, we incorporated OIs in the theory of planned behavior model, and included employees' energy-saving knowledge and educational level as moderators. We found that (1) OIs improved employees' energy-saving attitudes, subjective norms, and perceived behavioral control, and they strengthened employees' intention to engage in energy-saving behaviors; (2) conveying expectations regarding energy-saving behaviors to employees worked better than emphasizing the importance of such behaviors; (3) increasing employees' knowledge of energy consumption may have strengthened the positive effect of OIs on employees' attitudes and perceived behavioral control in this context; and (4) the positive effect of OIs on the perceived behavioral control of employees with high and low educational level was greater than that on those with moderate educational level. These findings can help decision makers in companies to understand employees' energy-saving behaviors better and to formulate more effective energy-efficient policies.",2021-09,18/03/2023 17:45,18/03/2023 17:45,,1,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
